Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11272,Warehouse_ATL,Seattle,FedEx,02/12/2023,06/12/2023,30.9,196.94,Delivered,880,4
SH11273,Warehouse_HOU,Los Angeles,LaserShip,17/01/2023,20/01/2023,12,59.08,In Transit,376,3
SH11274,Warehouse_HOU,Detroit,FedEx,11/12/2023,19/12/2023,13.7,383.07,Delivered,2205,8
SH11275,Warehouse_LA,Chicago,FedEx,08/01/2023,10/01/2023,48.3,146.26,In Transit,545,2
SH11276,Warehouse_CHI,Boston,Amazon Logistics,11/09/2023,22/09/2023,63.6,171.47,Delayed,737,2
SH11277,Warehouse_LA,Minneapolis,USPS,16/05/2023,23/05/2023,24,307.61,Delivered,2479,7
SH11278,Warehouse_LA,Dallas,LaserShip,03/11/2023,08/11/2023,35.7,268.47,Delivered,1435,5
SH11279,Warehouse_HOU,Detroit,UPS,23/07/2023,27/07/2023,33.4,131.33,Delivered,662,4
SH11280,Warehouse_HOU,Portland,USPS,25/11/2023,03/12/2023,110.7,429.91,Returned,1985,8
SH11281,Warehouse_NYC,Detroit,OnTrac,22/09/2023,12/10/2023,22.5,304.34,Delayed,2161,7
SH11282,Warehouse_ATL,Miami,USPS,11/10/2023,11/09/2023,3.3,80,Delivered,677,4
SH11283,Warehouse_ATL,Minneapolis,FedEx,30/01/2023,03/02/2023,40.1,122.44,Delivered,454,4
SH11284,Warehouse_HOU,Phoenix,OnTrac,06/11/2023,10/11/2023,13.6,233.78,Delivered,1402,4
SH11285,Warehouse_SF,Miami,DHL,26/07/2023,29/07/2023,24.5,70.28,Delivered,244,3
SH11286,Warehouse_LA,Chicago,OnTrac,31/08/2023,03/09/2023,23.1,157.08,Delivered,1139,3
SH11287,Warehouse_HOU,San Francisco,LaserShip,05/07/2023,06/07/2023,56.4,141.61,Delivered,531,1
SH11288,Warehouse_ATL,Atlanta,UPS,05/03/2023,08/03/2023,29.4,124.1,Delivered,796,3
SH11289,Warehouse_SF,Chicago,LaserShip,03/11/2023,04/11/2023,10.3,40.65,Lost,188,1
SH11290,Warehouse_CHI,Denver,FedEx,06/03/2023,09/03/2023,10.9,138.79,Delivered,1000,3
SH11291,Warehouse_MIA,Minneapolis,Amazon Logistics,04/05/2023,09/05/2023,42.1,344.29,Returned,2219,5
SH11292,Warehouse_CHI,Minneapolis,FedEx,07/11/2023,08/10/2023,53,355.09,Delayed,1709,4
SH11293,Warehouse_ATL,Dallas,USPS,13/01/2023,18/01/2023,25.4,245.02,Delivered,2110,5
SH11294,Warehouse_CHI,Minneapolis,LaserShip,01/01/2023,03/01/2023,19.7,106.66,Delivered,784,2
SH11295,Warehouse_ATL,Houston,USPS,02/01/2023,05/01/2023,31.8,134.96,Delivered,786,3
SH11296,Warehouse_HOU,Dallas,LaserShip,09/11/2023,12/11/2023,22.8,260.19,Delivered,1512,3
SH11297,Warehouse_SEA,Portland,LaserShip,24/08/2023,29/08/2023,10.1,185.32,Delivered,1310,5
SH11298,Warehouse_NYC,Detroit,FedEx,08/06/2023,16/06/2023,17.3,325.14,Delivered,2398,8
SH11299,Warehouse_MIA,San Francisco,Amazon Logistics,11/08/2023,15/08/2023,24.5,191.05,Delivered,1373,4
SH11300,Warehouse_MIA,Atlanta,Amazon Logistics,05/09/2023,09/09/2023,6.8,141.35,Delivered,1036,4
SH11301,Warehouse_MIA,San Francisco,OnTrac,26/09/2023,30/09/2023,40.5,147.62,Delivered,894,4
SH11302,Warehouse_BOS,New York,DHL,02/01/2023,06/01/2023,41.8,254.48,Delivered,1261,4
SH11303,Warehouse_BOS,Minneapolis,LaserShip,01/08/2023,03/08/2023,78.9,171.25,Delivered,729,2
SH11304,Warehouse_NYC,Miami,USPS,25/12/2023,30/12/2023,12.3,325.51,Delivered,2145,5
SH11305,Warehouse_HOU,Minneapolis,OnTrac,31/12/2023,05/01/2024,55.7,335.88,Delivered,1737,5
SH11306,Warehouse_ATL,Atlanta,UPS,15/01/2023,20/01/2023,8.3,275.36,Delivered,1965,5
SH11307,Warehouse_BOS,Chicago,FedEx,16/10/2023,20/10/2023,42.3,221.5,Delivered,1178,4
SH11308,Warehouse_LA,Phoenix,DHL,14/03/2023,18/03/2023,7.6,61.28,Delivered,373,4
SH11309,Warehouse_SF,Boston,LaserShip,25/07/2023,06/08/2023,4.6,209.12,Delayed,1868,6
SH11310,Warehouse_SF,Chicago,DHL,27/10/2023,31/10/2023,11.1,100.08,Delivered,640,4
SH11311,Warehouse_SF,New York,LaserShip,03/09/2023,06/09/2023,7,204.47,Delivered,1503,3
SH11312,Warehouse_DEN,Phoenix,Amazon Logistics,04/11/2023,08/11/2023,25.6,270.11,Delivered,1671,4
SH11313,Warehouse_ATL,Houston,OnTrac,02/05/2023,09/05/2023,16,322.6,Delivered,2289,7
SH11314,Warehouse_HOU,Phoenix,DHL,16/08/2023,23/08/2023,9.6,248.88,Delivered,1664,7
SH11315,Warehouse_BOS,Houston,Amazon Logistics,18/03/2023,20/03/2023,28.8,93.05,Lost,499,2
SH11316,Warehouse_SEA,Chicago,USPS,31/01/2023,06/02/2023,34.6,280.53,Delivered,2109,6
SH11317,Warehouse_SF,Denver,UPS,12/04/2023,13/04/2023,21,88.46,Delivered,510,1
SH11318,Warehouse_CHI,Seattle,USPS,10/06/2023,16/06/2023,16.9,281.93,Delivered,2329,6
SH11319,Warehouse_CHI,Houston,UPS,02/09/2023,07/09/2023,21.6,251.91,Delivered,2001,5
SH11320,Warehouse_LA,Detroit,Amazon Logistics,26/09/2023,27/09/2023,11.8,45.15,In Transit,278,1
SH11321,Warehouse_DEN,San Francisco,FedEx,29/12/2023,02/01/2024,17.2,226.51,Delivered,1179,4
SH11322,Warehouse_BOS,Detroit,LaserShip,30/08/2023,04/09/2023,25.7,62.58,Delivered,251,5
SH11323,Warehouse_SEA,Detroit,UPS,12/02/2023,27/02/2023,48.2,79.74,Delayed,205,2
SH11324,Warehouse_LA,Los Angeles,UPS,28/01/2023,31/01/2023,51.5,165.79,Delivered,926,3
SH11325,Warehouse_SF,Detroit,OnTrac,14/04/2023,17/04/2023,26.6,68.27,Returned,365,3
SH11326,Warehouse_SF,Portland,UPS,30/03/2023,03/04/2023,127,342.1,Delivered,1334,4
SH11327,Warehouse_ATL,Dallas,UPS,11/04/2023,13/04/2023,25.9,70.31,Delivered,326,2
SH11328,Warehouse_BOS,Seattle,OnTrac,23/02/2023,02/03/2023,13.2,300.36,Delivered,2207,7
SH11329,Warehouse_SEA,Houston,OnTrac,29/12/2023,01/01/2024,14.2,109.64,Delivered,656,3
SH11330,Warehouse_SEA,Portland,LaserShip,26/06/2023,29/06/2023,16.6,105.6,Delivered,761,3
SH11331,Warehouse_NYC,Houston,FedEx,02/01/2023,07/01/2023,17.8,196.28,Delivered,1322,5
SH11332,Warehouse_LA,Houston,DHL,21/07/2023,27/07/2023,57.2,339.55,Delivered,1933,6
SH11334,Warehouse_CHI,Phoenix,DHL,17/04/2023,22/04/2023,52.4,339.51,Delivered,1949,5
SH11335,Warehouse_LA,Denver,LaserShip,28/08/2023,03/09/2023,20.5,105.64,Delivered,638,6
SH11336,Warehouse_CHI,Denver,USPS,10/08/2023,13/08/2023,21.5,127.75,In Transit,1000,3
SH11337,Warehouse_DEN,Chicago,Amazon Logistics,10/12/2023,15/12/2023,34.9,296.79,Delivered,1876,5
SH11338,Warehouse_HOU,San Francisco,FedEx,18/10/2023,24/10/2023,73,347.07,Delivered,1762,6
SH11339,Warehouse_ATL,Miami,Amazon Logistics,26/09/2023,30/09/2023,37.9,183.19,Delivered,1274,4
SH11340,Warehouse_ATL,Boston,USPS,19/12/2023,24/12/2023,80.1,423.48,Lost,2412,5
SH11341,Warehouse_NYC,Houston,FedEx,09/03/2023,11/03/2023,28.5,54.64,Delivered,131,2
SH11342,Warehouse_BOS,Minneapolis,Amazon Logistics,13/01/2023,19/01/2023,27.9,311.69,Delivered,2297,6
SH11343,Warehouse_SEA,Atlanta,FedEx,20/09/2023,26/09/2023,11.9,263.5,Delivered,1772,6
SH11344,Warehouse_BOS,Detroit,USPS,04/05/2023,10/05/2023,18.7,264.01,Delivered,2316,6
SH11345,Warehouse_NYC,Chicago,USPS,08/04/2023,11/04/2023,26.3,113.91,Delivered,790,3
SH11346,Warehouse_NYC,Minneapolis,FedEx,21/07/2023,26/07/2023,50.9,324.7,Delivered,2180,5
SH11347,Warehouse_HOU,San Francisco,UPS,02/03/2023,07/03/2023,47.2,231.01,Delivered,1362,5
SH11348,Warehouse_LA,Phoenix,UPS,09/01/2023,13/01/2023,13,59.81,Delivered,373,4
SH11349,Warehouse_LA,Chicago,LaserShip,22/11/2023,27/11/2023,43.7,283.67,Delivered,1750,5
SH11350,Warehouse_LA,Denver,DHL,06/05/2023,09/05/2023,4.1,168.66,Delivered,1178,3
SH11351,Warehouse_SF,Detroit,DHL,07/04/2023,23/04/2023,22.1,381.8,Delayed,2348,7
SH11352,Warehouse_BOS,Los Angeles,USPS,01/01/2023,06/01/2023,10.7,246.62,In Transit,2185,5
SH11353,Warehouse_DEN,Seattle,OnTrac,20/02/2023,26/02/2023,25.1,298.55,Delivered,2095,6
SH11354,Warehouse_HOU,Seattle,OnTrac,29/01/2023,30/01/2023,24.3,115.18,Delivered,663,1
SH11355,Warehouse_MIA,Denver,USPS,27/04/2023,02/05/2023,8.6,232.52,Delivered,2054,5
SH11356,Warehouse_SEA,Seattle,LaserShip,07/12/2023,13/12/2023,5.3,325.32,Delivered,2197,6
SH11357,Warehouse_CHI,Minneapolis,LaserShip,06/01/2023,12/01/2023,5.7,29.11,Delivered,2368,6
SH11358,Warehouse_BOS,Chicago,USPS,25/02/2023,03/03/2023,29.3,277.17,Delivered,1989,6
SH11359,Warehouse_LA,Detroit,UPS,10/10/2023,21/10/2023,47.8,169.45,Delayed,845,5
SH11360,Warehouse_SF,Phoenix,OnTrac,16/09/2023,30/09/2023,21.2,45.18,Delayed,130,2
SH11361,Warehouse_HOU,Phoenix,LaserShip,20/06/2023,23/06/2023,20,134.57,Lost,1020,3
SH11362,Warehouse_SEA,Portland,USPS,02/04/2023,07/04/2023,8.4,83.54,Delivered,598,5
SH11363,Warehouse_LA,Chicago,DHL,07/05/2023,15/05/2023,18.7,286.31,Delayed,1743,5
SH11364,Warehouse_SF,Atlanta,DHL,04/10/2023,08/10/2023,35.3,316.54,Delivered,1866,4
SH11365,Warehouse_SEA,Los Angeles,Amazon Logistics,27/12/2023,31/12/2023,12.7,208.88,Delivered,1413,4
SH11366,Warehouse_MIA,San Francisco,LaserShip,23/10/2023,25/10/2023,28,146.54,Delivered,956,2
SH11367,Warehouse_DEN,New York,FedEx,20/10/2023,24/10/2023,12,210.09,Delivered,1580,4
SH11368,Warehouse_NYC,Minneapolis,USPS,03/09/2023,07/09/2023,15.1,152.29,Delivered,1216,4
SH11369,Warehouse_BOS,Dallas,FedEx,08/03/2023,14/03/2023,28.6,328.6,Delivered,2066,6
SH11370,Warehouse_NYC,Los Angeles,OnTrac,09/12/2023,12/12/2023,40.9,186.93,Lost,855,3
SH11371,Warehouse_MIA,Detroit,USPS,22/07/2023,25/07/2023,20.7,57.14,Delivered,298,3
SH11372,Warehouse_MIA,Houston,USPS,14/09/2023,24/09/2023,67.2,359.97,Lost,2311,10
SH11373,Warehouse_ATL,Phoenix,FedEx,14/11/2023,17/11/2023,35.2,87.57,Delivered,214,3
SH11374,Warehouse_MIA,Boston,USPS,23/01/2023,07/02/2023,14.9,220.29,Delayed,1859,5
SH11375,Warehouse_CHI,Atlanta,USPS,04/05/2023,15/05/2023,8.6,258.78,Delayed,2199,5
SH11376,Warehouse_MIA,Detroit,Amazon Logistics,08/03/2023,13/03/2023,40.8,314.97,Delivered,2330,5
SH11377,Warehouse_ATL,Boston,FedEx,29/12/2023,01/01/2024,26.8,120.06,Delivered,505,3
SH11378,Warehouse_MIA,Boston,OnTrac,16/08/2023,21/08/2023,12,190.22,Returned,1617,5
SH11379,Warehouse_DEN,New York,UPS,26/09/2023,30/09/2023,54.5,215.64,Delivered,1270,4
SH11380,Warehouse_DEN,Atlanta,Amazon Logistics,03/04/2023,07/04/2023,43.5,288.61,Delivered,2007,4
SH11381,Warehouse_CHI,Denver,USPS,17/11/2023,21/11/2023,12.5,159.23,Delivered,1000,4
SH11382,Warehouse_LA,New York,USPS,25/07/2023,03/08/2023,4.3,17.89,Delayed,105,4
SH11383,Warehouse_BOS,Los Angeles,Amazon Logistics,30/04/2023,04/05/2023,41.2,137.96,Delivered,813,4
SH11384,Warehouse_BOS,Chicago,LaserShip,08/03/2023,14/03/2023,18.3,232.16,Delivered,1746,6
SH11385,Warehouse_SF,Atlanta,OnTrac,09/02/2023,14/02/2023,25.8,276.98,Delivered,1911,5
SH11386,Warehouse_SEA,Denver,LaserShip,21/05/2023,27/05/2023,6.5,206.26,Delivered,1816,6
SH11387,Warehouse_SEA,Boston,OnTrac,31/08/2023,16/09/2023,15.5,191.24,Delayed,1482,4
SH11388,Warehouse_DEN,Phoenix,DHL,02/06/2023,04/06/2023,23.6,159.12,Delivered,998,2
SH11389,Warehouse_HOU,Boston,FedEx,03/05/2023,05/05/2023,27.1,105.17,Delivered,470,2
SH11390,Warehouse_SF,Miami,UPS,28/09/2023,03/10/2023,19.7,305.45,Delivered,2455,5
SH11391,Warehouse_BOS,Atlanta,LaserShip,08/02/2023,11/02/2023,31.2,114.2,Delivered,559,3
SH11392,Warehouse_BOS,Phoenix,OnTrac,01/06/2023,07/06/2023,14.8,319.39,Delivered,2384,6
SH11393,Warehouse_LA,Dallas,OnTrac,31/12/2023,03/01/2024,88,322.1,Delivered,1435,3
SH11394,Warehouse_MIA,Boston,FedEx,26/11/2023,16/12/2023,17.9,247.56,Delayed,1525,10
SH11395,Warehouse_DEN,Chicago,LaserShip,25/01/2023,29/01/2023,11,98.73,Delivered,698,4
SH11396,Warehouse_BOS,Denver,Amazon Logistics,29/09/2023,08/10/2023,16.3,247.24,Delayed,1920,8
SH11397,Warehouse_BOS,Portland,LaserShip,09/11/2023,12/11/2023,32.7,180.59,Delivered,958,3
SH11398,Warehouse_HOU,Detroit,OnTrac,18/10/2023,22/10/2023,16.3,248.97,Delivered,2057,4
SH11399,Warehouse_DEN,San Francisco,UPS,04/01/2023,07/01/2023,10.5,161.38,Delivered,1148,3
SH11400,Warehouse_BOS,Boston,DHL,21/07/2023,28/07/2023,26.5,373.28,Delivered,2221,7
SH11401,Warehouse_HOU,Phoenix,FedEx,02/07/2023,08/07/2023,17.2,331.37,Delivered,2287,6
SH11402,Warehouse_MIA,Seattle,DHL,19/08/2023,23/08/2023,24.1,256.71,Delivered,1807,4
SH11403,Warehouse_BOS,New York,LaserShip,09/06/2023,15/06/2023,38.8,361.92,Delivered,2362,6
SH11404,Warehouse_LA,Phoenix,Amazon Logistics,20/02/2023,22/02/2023,12.9,61,Delivered,373,2
SH11405,Warehouse_SEA,Phoenix,Amazon Logistics,19/05/2023,21/05/2023,20.3,86.78,Delivered,544,2
SH11406,Warehouse_CHI,Miami,OnTrac,14/08/2023,18/08/2023,39.9,220.09,Delivered,1350,4
SH11407,Warehouse_CHI,Los Angeles,Amazon Logistics,15/10/2023,19/10/2023,22,86.67,Delivered,544,4
SH11408,Warehouse_DEN,Los Angeles,Amazon Logistics,01/08/2023,03/08/2023,20.8,99.54,Delivered,637,2
SH11409,Warehouse_ATL,Minneapolis,LaserShip,22/01/2023,24/01/2023,5.5,70.39,Delivered,507,2
SH11410,Warehouse_DEN,Atlanta,UPS,03/07/2023,10/07/2023,14,260.56,Delivered,2009,7
SH11411,Warehouse_DEN,New York,LaserShip,25/06/2023,05/07/2023,12,113.5,Delayed,852,3
SH11412,Warehouse_ATL,New York,DHL,16/04/2023,22/04/2023,24.9,297.44,Delivered,2010,6
SH11413,Warehouse_CHI,Chicago,DHL,28/04/2023,30/04/2023,5.8,71.35,Delivered,487,2
SH11414,Warehouse_MIA,Portland,FedEx,19/06/2023,23/06/2023,20.4,211.34,Delivered,1369,4
SH11415,Warehouse_SF,Chicago,DHL,30/11/2023,07/12/2023,38,286.58,Delivered,1542,7
SH11416,Warehouse_HOU,Portland,DHL,28/11/2023,04/12/2023,18.7,326.9,Delivered,1838,6
SH11417,Warehouse_LA,Denver,OnTrac,28/03/2023,31/03/2023,13.7,175.73,Delivered,1364,3
SH11418,Warehouse_SEA,Atlanta,DHL,26/03/2023,29/03/2023,38.7,77.84,Delivered,173,3
SH11419,Warehouse_NYC,Miami,DHL,14/10/2023,20/10/2023,23.4,356.56,Delivered,2343,6
SH11420,Warehouse_ATL,Detroit,DHL,24/11/2023,26/11/2023,11.1,109.93,Delivered,505,2
SH11421,Warehouse_SEA,Minneapolis,LaserShip,08/10/2023,09/10/2023,30.6,62.81,Delivered,206,1
SH11422,Warehouse_SEA,New York,DHL,20/12/2023,26/12/2023,6.6,289.77,Delivered,1656,6
SH11423,Warehouse_HOU,San Francisco,USPS,29/01/2023,31/01/2023,13.2,57.43,Delivered,377,2
SH11424,Warehouse_SF,Dallas,OnTrac,01/09/2023,06/09/2023,34,255.91,Delivered,1631,5
SH11425,Warehouse_ATL,Denver,FedEx,17/10/2023,19/10/2023,11,68.25,Returned,403,2
SH11427,Warehouse_CHI,Atlanta,DHL,21/01/2023,24/01/2023,19.8,117.68,Delivered,611,3
SH11429,Warehouse_SF,Chicago,LaserShip,20/03/2023,24/03/2023,42.4,171.56,Delivered,1111,4
SH11430,Warehouse_CHI,Seattle,LaserShip,29/07/2023,01/08/2023,14.5,160.17,Delivered,1162,3
SH11431,Warehouse_LA,Houston,OnTrac,25/05/2023,26/05/2023,30.6,48.89,Delivered,146,1
SH11432,Warehouse_HOU,Houston,LaserShip,05/08/2023,09/08/2023,11.3,181.83,In Transit,1541,4
SH11433,Warehouse_CHI,Atlanta,LaserShip,14/02/2023,18/02/2023,12.1,228.01,Returned,1865,4
SH11434,Warehouse_DEN,Los Angeles,OnTrac,19/04/2023,04/05/2023,10.2,201.85,Delayed,1659,5
SH11435,Warehouse_DEN,Boston,DHL,18/04/2023,22/04/2023,10.4,266.13,Delivered,1924,4
SH11436,Warehouse_BOS,Minneapolis,DHL,18/02/2023,28/02/2023,19.1,70.45,Delayed,302,2
SH11437,Warehouse_BOS,Boston,USPS,05/01/2023,09/01/2023,111,301.2,Delivered,1782,4
SH11438,Warehouse_HOU,San Francisco,Amazon Logistics,19/05/2023,22/05/2023,47.3,144.28,Lost,854,3
SH11439,Warehouse_CHI,Portland,LaserShip,11/01/2023,17/01/2023,24.2,314.11,Delivered,2469,6
SH11440,Warehouse_SEA,Dallas,UPS,28/01/2023,29/01/2023,7.7,30.59,In Transit,166,1
SH11441,Warehouse_CHI,San Francisco,Amazon Logistics,20/10/2023,25/10/2023,67.2,183.1,Delivered,794,5
SH11442,Warehouse_HOU,Portland,FedEx,08/03/2023,09/03/2023,5.8,83.76,Lost,528,1
SH11443,Warehouse_SF,Minneapolis,USPS,17/04/2023,23/04/2023,11.5,219.67,Delivered,1908,6
SH11444,Warehouse_ATL,Phoenix,OnTrac,21/04/2023,07/05/2023,41.9,260.33,Delayed,1800,4
SH11445,Warehouse_NYC,Denver,FedEx,25/07/2023,27/07/2023,22.9,123.35,Delivered,713,2
SH11446,Warehouse_BOS,Denver,FedEx,13/05/2023,16/05/2023,30.6,83.44,Delivered,306,3
SH11447,Warehouse_NYC,San Francisco,LaserShip,08/07/2023,11/07/2023,41.7,91.23,Delivered,302,3
SH11448,Warehouse_CHI,Houston,LaserShip,07/07/2023,13/07/2023,35.4,217.42,Delivered,1655,6
SH11449,Warehouse_CHI,Detroit,UPS,07/03/2023,10/03/2023,36.4,74.25,Delivered,283,3
SH11450,Warehouse_DEN,Miami,DHL,03/02/2023,11/02/2023,7.4,348.3,Delivered,2239,8
SH11451,Warehouse_NYC,San Francisco,USPS,30/12/2023,06/01/2024,6.4,256.19,Delivered,2003,7
SH11452,Warehouse_NYC,San Francisco,UPS,03/01/2023,08/01/2023,9.8,223.01,Delivered,1553,5
SH11454,Warehouse_ATL,Minneapolis,Amazon Logistics,19/08/2023,26/08/2023,29.2,279.85,Lost,1843,7
SH11455,Warehouse_BOS,Phoenix,USPS,26/04/2023,29/04/2023,11.5,62.46,Delivered,487,3
SH11456,Warehouse_DEN,Miami,USPS,27/03/2023,30/03/2023,7.5,141.08,Delivered,1061,3
SH11457,Warehouse_NYC,Detroit,OnTrac,04/10/2023,06/10/2023,10,85.04,Delivered,585,2
SH11458,Warehouse_NYC,Denver,FedEx,22/03/2023,24/03/2023,12.2,109.31,Delivered,691,2
SH11459,Warehouse_SEA,Detroit,Amazon Logistics,31/12/2023,02/01/2024,12.1,163.06,Delivered,1097,2
SH11460,Warehouse_ATL,Phoenix,UPS,05/07/2023,08/07/2023,100.9,172.46,Delivered,390,3
SH11461,Warehouse_ATL,Boston,Amazon Logistics,21/07/2023,27/07/2023,29.2,323.13,Delivered,2216,6
SH11462,Warehouse_SF,Phoenix,DHL,03/02/2023,10/02/2023,34.4,214.6,Delivered,1229,7
SH11463,Warehouse_NYC,Minneapolis,Amazon Logistics,10/07/2023,15/07/2023,27.8,239.99,In Transit,1591,5
SH11464,Warehouse_LA,New York,USPS,18/12/2023,23/12/2023,32.6,164.69,Delivered,807,5
SH11465,Warehouse_NYC,Dallas,USPS,18/11/2023,23/11/2023,23.1,176.66,Delivered,1065,5
SH11466,Warehouse_BOS,Minneapolis,LaserShip,20/05/2023,23/05/2023,14,184.53,Delivered,1408,3
SH11467,Warehouse_BOS,Denver,DHL,01/04/2023,04/04/2023,71.7,188.04,Delivered,635,3
SH11468,Warehouse_CHI,Denver,USPS,24/12/2023,24/11/2023,10.7,152.15,Delivered,1000,3
SH11469,Warehouse_DEN,Denver,FedEx,11/12/2023,12/12/2023,70.6,151.86,Delivered,323,1
SH11470,Warehouse_SF,Phoenix,DHL,20/08/2023,25/08/2023,54.4,266.93,Delivered,1340,5
SH11471,Warehouse_BOS,Atlanta,OnTrac,17/05/2023,21/05/2023,20.1,74.85,Delivered,451,4
SH11472,Warehouse_DEN,San Francisco,OnTrac,01/05/2023,05/05/2023,11.3,176.58,Delivered,1360,4
SH11473,Warehouse_MIA,Los Angeles,OnTrac,27/12/2023,01/01/2024,14.8,318.26,Delivered,2212,5
SH11474,Warehouse_LA,Portland,DHL,02/08/2023,08/08/2023,28.4,390.3,Delivered,2293,6
SH11475,Warehouse_MIA,Portland,UPS,22/11/2023,28/11/2023,28.1,303.53,Delivered,1711,6
SH11476,Warehouse_ATL,Seattle,FedEx,05/08/2023,09/08/2023,153,334.41,Delivered,1058,4
SH11477,Warehouse_MIA,San Francisco,DHL,31/08/2023,03/09/2023,14.2,101.86,Delivered,580,3
SH11478,Warehouse_NYC,Detroit,FedEx,08/10/2023,13/10/2023,34,228.26,Delivered,1463,5
SH11479,Warehouse_SF,New York,LaserShip,07/03/2023,20/03/2023,30.1,101.62,Delayed,615,2
SH11480,Warehouse_SF,Atlanta,LaserShip,15/04/2023,19/04/2023,79.1,264.42,Delivered,1487,4
SH11481,Warehouse_HOU,Dallas,OnTrac,13/07/2023,16/07/2023,8.1,188.86,Delivered,1472,3
SH11482,Warehouse_NYC,Phoenix,OnTrac,23/09/2023,24/08/2023,22.7,110.05,Delivered,787,3
SH11483,Warehouse_BOS,Houston,DHL,08/09/2023,11/09/2023,21.8,202.57,Delivered,1364,3
SH11484,Warehouse_LA,Los Angeles,FedEx,09/05/2023,13/05/2023,12,178.39,Delivered,1377,4
SH11485,Warehouse_SEA,San Francisco,UPS,07/02/2023,12/02/2023,11.3,199.25,Delivered,1332,5
SH11486,Warehouse_HOU,Phoenix,USPS,21/08/2023,25/08/2023,21.5,154.34,Delivered,1209,4
SH11487,Warehouse_BOS,Minneapolis,DHL,08/11/2023,13/11/2023,17.8,407.33,Delivered,2300,5
SH11488,Warehouse_BOS,Phoenix,USPS,03/02/2023,04/02/2023,22.5,63.76,In Transit,289,1
SH11489,Warehouse_CHI,Denver,UPS,28/05/2023,01/06/2023,15.8,152.2,Delivered,1000,4
SH11490,Warehouse_SEA,Seattle,LaserShip,05/09/2023,09/09/2023,11.8,88.65,Delivered,670,4
SH11491,Warehouse_SEA,Boston,DHL,01/05/2023,07/05/2023,11.6,359.48,Delivered,2379,6
SH11492,Warehouse_BOS,San Francisco,OnTrac,27/09/2023,28/09/2023,13.8,50.83,Delivered,274,1
SH11493,Warehouse_SF,Boston,UPS,06/05/2023,10/05/2023,33.3,236.83,Returned,1438,4
SH11494,Warehouse_DEN,Seattle,USPS,22/08/2023,27/08/2023,13.2,269.86,Delivered,2309,5
SH11495,Warehouse_LA,Chicago,Amazon Logistics,24/05/2023,28/05/2023,29.9,235.86,Delivered,1581,4
SH11496,Warehouse_NYC,New York,LaserShip,30/03/2023,02/04/2023,16.1,127.74,Delivered,932,3
SH11498,Warehouse_HOU,Boston,UPS,30/06/2023,04/07/2023,19.4,116.18,In Transit,812,4
SH11499,Warehouse_HOU,Phoenix,UPS,16/04/2023,19/04/2023,37.7,164.72,In Transit,925,3
SH11500,Warehouse_BOS,Portland,Amazon Logistics,12/09/2023,27/09/2023,16,110.54,Delayed,770,6
SH11501,Warehouse_BOS,Atlanta,UPS,06/03/2023,11/03/2023,26.2,212.17,Delivered,1541,5
SH11502,Warehouse_MIA,Chicago,FedEx,21/07/2023,24/07/2023,18.4,149.34,Delivered,974,3
SH11503,Warehouse_CHI,Denver,FedEx,18/08/2023,20/08/2023,22.3,151.26,Delivered,1000,2
SH11504,Warehouse_NYC,Miami,Amazon Logistics,25/09/2023,26/09/2023,21.1,49.13,Delivered,190,1
SH11505,Warehouse_ATL,Minneapolis,OnTrac,30/06/2023,11/07/2023,7.7,157.65,Delayed,1140,3
SH11506,Warehouse_SF,Miami,LaserShip,28/03/2023,03/04/2023,23.1,232.72,Delayed,1646,5
SH11507,Warehouse_SEA,Miami,FedEx,10/10/2023,17/10/2023,15.5,303.18,Delivered,2200,7
SH11508,Warehouse_DEN,Phoenix,OnTrac,28/12/2023,02/01/2024,6.8,343.72,Delivered,2246,5
SH11509,Warehouse_HOU,Boston,UPS,23/10/2023,24/10/2023,40.9,86.69,Delivered,295,1
SH11510,Warehouse_ATL,Chicago,LaserShip,11/04/2023,18/04/2023,13.9,302.88,In Transit,2212,7
SH11511,Warehouse_LA,New York,UPS,28/05/2023,30/05/2023,29.3,95.51,Delivered,458,2
SH11512,Warehouse_ATL,Detroit,LaserShip,19/08/2023,29/08/2023,23.9,321.25,Delayed,2386,5
SH11513,Warehouse_BOS,Miami,Amazon Logistics,19/02/2023,23/02/2023,48.5,220.96,Delivered,1396,4
SH11514,Warehouse_CHI,Phoenix,OnTrac,15/12/2023,20/12/2023,39.7,186.77,Delivered,890,5
SH11515,Warehouse_HOU,New York,Amazon Logistics,28/04/2023,04/05/2023,27.7,131.18,Delayed,916,3
SH11516,Warehouse_SF,Chicago,LaserShip,25/07/2023,27/07/2023,18.8,80.05,Delivered,496,2
SH11517,Warehouse_NYC,San Francisco,USPS,18/09/2023,27/09/2023,9.7,284.71,Delivered,2488,9
SH11518,Warehouse_BOS,Dallas,DHL,16/06/2023,20/06/2023,34.9,261.45,Delivered,1507,4
SH11520,Warehouse_HOU,Dallas,Amazon Logistics,31/05/2023,02/06/2023,28.2,103.67,Delivered,599,2
SH11521,Warehouse_DEN,Denver,DHL,09/08/2023,10/08/2023,11.4,44.4,Delivered,234,1
SH11522,Warehouse_SF,San Francisco,DHL,31/05/2023,08/06/2023,10.8,271.64,Delivered,1974,8
SH11523,Warehouse_CHI,San Francisco,Amazon Logistics,25/08/2023,31/08/2023,12.2,259.25,Delivered,2271,6
